id,label
23598,0
23599,0
23600,1
23601,0
23602,0
23603,1
23604,0
23605,0
23606,0
23607,1
23608,0
23609,1
23610,1
23611,1
23612,1
23613,1
23614,1
23615,0
23616,0
23617,0
23618,0
23619,1
23620,0
23621,0
23622,0
23623,0
23624,0
23625,0
23626,0
23627,0
23628,1
23629,1
23630,0
23631,1
23632,0
23633,1
23634,0
23635,0
23636,1
23637,1
23638,1
23639,0
23640,1
23641,0
23642,1
23643,0
23644,0
23645,0
23646,0
23647,0
23648,0
23649,0
23650,1
23651,0
23652,0
23653,0
23654,1
23655,0
23656,0
23657,1
23658,0
23659,0
23660,1
23661,0
23662,0
23663,0
23664,0
23665,0
23666,0
23667,0
23668,1
23669,1
23670,1
23671,0
23672,0
23673,0
23674,1
23675,1
23676,1
23677,1
23678,1
23679,1
23680,1
23681,1
23682,1
23683,1
23684,0
23685,0
23686,0
23687,1
23688,0
23689,1
23690,1
23691,0
23692,1
23693,1
23694,0
23695,1
23696,1
23697,1
23698,1
23699,1
23700,1
23701,0
23702,0
23703,1
23704,1
23705,1
23706,0
23707,1
23708,1
23709,0
23710,0
23711,0
23712,1
23713,1
23714,1
23715,1
23716,1
23717,0
23718,1
23719,0
23720,1
23721,1
23722,0
23723,1
23724,1
23725,0
23726,1
23727,1
23728,1
23729,1
23730,1
23731,1
23732,0
23733,1
23734,1
23735,0
23736,0
23737,0
23738,0
23739,1
23740,1
23741,0
23742,0
23743,1
23744,0
23745,1
23746,0
23747,0
23748,0
23749,1
23750,0
23751,0
23752,0
23753,0
23754,1
23755,0
23756,1
23757,0
23758,1
23759,1
23760,0
23761,1
23762,1
23763,0
23764,0
23765,1
23766,1
23767,0
23768,0
23769,0
23770,0
23771,0
23772,1
23773,1
23774,1
23775,0
23776,1
23777,0
23778,1
23779,0
23780,0
23781,1
23782,1
23783,1
23784,1
23785,1
23786,0
23787,1
23788,1
23789,1
23790,1
23791,1
23792,0
23793,1
23794,0
23795,0
23796,0
23797,1
23798,1
23799,1
23800,0
23801,0
23802,1
23803,0
23804,0
23805,0
23806,0
23807,0
23808,1
23809,0
23810,1
23811,1
23812,0
23813,0
23814,0
23815,0
23816,0
23817,1
23818,0
23819,0
23820,0
23821,0
23822,1
23823,1
23824,0
23825,1
23826,0
23827,0
23828,1
23829,1
23830,0
23831,0
23832,1
23833,0
23834,0
23835,1
23836,0
23837,0
23838,1
23839,1
23840,1
23841,0
23842,0
23843,1
23844,1
23845,0
23846,0
23847,1
23848,0
23849,0
23850,0
23851,1
23852,0
23853,0
23854,0
23855,0
23856,0
23857,1
23858,0
23859,0
23860,0
23861,0
23862,0
23863,1
23864,0
23865,1
23866,1
23867,1
23868,1
23869,0
23870,1
23871,1
23872,0
23873,0
23874,0
23875,0
23876,0
23877,1
23878,0
23879,1
23880,1
23881,0
23882,1
23883,1
23884,0
23885,1
23886,0
23887,0
23888,0
23889,1
23890,0
23891,1
23892,0
23893,1
23894,0
23895,0
23896,1
23897,1
23898,1
23899,0
23900,0
23901,0
23902,0
23903,0
23904,0
23905,1
23906,0
23907,1
23908,0
23909,0
23910,1
23911,0
23912,1
23913,1
23914,0
23915,0
23916,1
23917,1
23918,1
23919,0
23920,1
23921,1
23922,0
23923,1
23924,0
23925,1
23926,0
23927,1
23928,0
23929,1
23930,0
23931,1
23932,1
23933,1
23934,0
23935,0
23936,0
23937,1
23938,0
23939,0
23940,0
23941,0
23942,1
23943,1
23944,0
23945,0
23946,1
23947,0
23948,0
23949,0
23950,0
23951,1
23952,0
23953,0
23954,1
23955,0
23956,0
23957,1
23958,0
23959,1
23960,1
23961,1
23962,1
23963,1
23964,0
23965,0
23966,1
23967,1
23968,0
23969,0
23970,1
23971,0
23972,1
23973,0
23974,1
23975,1
23976,0
23977,1
23978,0
23979,1
23980,1
23981,0
23982,1
23983,1
23984,1
23985,0
23986,0
23987,1
23988,0
23989,1
23990,0
23991,0
23992,0
23993,1
23994,0
23995,1
23996,1
23997,0
23998,0
23999,1
24000,1
24001,1
24002,0
24003,0
24004,1
24005,1
24006,1
24007,1
24008,1
24009,0
24010,0
24011,0
24012,0
24013,0
24014,0
24015,0
24016,0
24017,1
24018,0
24019,1
24020,0
24021,1
24022,0
24023,0
24024,0
24025,1
24026,1
24027,1
24028,1
24029,1
24030,1
24031,0
24032,0
24033,0
24034,1
24035,1
24036,0
24037,1
24038,0
24039,1
24040,1
24041,0
24042,1
24043,0
24044,1
24045,0
24046,0
24047,1
24048,0
24049,0
24050,0
24051,0
24052,0
24053,1
24054,1
24055,0
24056,0
24057,0
24058,1
24059,1
24060,0
24061,0
24062,0
24063,1
24064,0
24065,0
24066,1
24067,1
24068,0
24069,1
24070,1
24071,0
24072,1
24073,1
24074,1
24075,1
24076,1
24077,0
24078,0
24079,0
24080,0
24081,0
24082,0
24083,0
24084,0
24085,0
24086,1
24087,1
24088,1
24089,0
24090,0
24091,1
24092,0
24093,1
24094,0
24095,1
24096,0
24097,1
24098,1
24099,0
24100,0
24101,0
24102,0
24103,0
24104,1
24105,1
24106,0
24107,1
24108,1
24109,1
24110,1
24111,0
24112,1
24113,1
24114,1
24115,1
24116,0
24117,0
24118,0
24119,1
24120,1
24121,1
24122,1
24123,0
24124,0
24125,0
24126,0
24127,0
24128,0
24129,1
24130,1
24131,1
24132,0
24133,1
24134,1
24135,0
24136,1
24137,1
24138,1
24139,0
24140,1
24141,0
24142,1
24143,0
24144,1
24145,0
24146,0
24147,0
24148,0
24149,0
24150,0
24151,1
24152,0
24153,0
24154,1
24155,1
24156,0
24157,1
24158,0
24159,0
24160,0
24161,0
24162,1
24163,1
24164,1
24165,0
24166,1
24167,1
24168,0
24169,0
24170,1
24171,0
24172,1
24173,1
24174,1
24175,1
24176,0
24177,1
24178,1
24179,1
24180,0
24181,0
24182,1
24183,1
24184,0
24185,1
24186,1
24187,1
24188,0
24189,0
24190,1
24191,0
24192,1
24193,0
24194,1
24195,1
24196,1
24197,1
24198,1
24199,0
24200,0
24201,0
24202,0
24203,1
24204,1
24205,1
24206,0
24207,1
24208,0
24209,1
24210,0
24211,0
24212,1
24213,0
24214,1
24215,0
24216,1
24217,0
24218,0
24219,1
24220,1
24221,0
24222,1
24223,1
24224,1
24225,0
24226,1
24227,1
24228,1
24229,1
24230,1
24231,1
24232,1
24233,0
24234,0
24235,1
24236,1
24237,0
24238,0
24239,0
24240,1
24241,1
24242,0
24243,0
24244,1
24245,1
24246,1
24247,1
24248,1
24249,1
24250,1
24251,0
24252,1
24253,0
24254,1
24255,0
24256,0
24257,1
24258,1
24259,1
24260,0
24261,1
24262,0
24263,1
24264,1
24265,0
24266,0
24267,1
24268,1
24269,1
24270,0
24271,0
24272,1
24273,0
24274,1
24275,0
24276,0
24277,0
24278,1
24279,1
24280,1
24281,1
24282,1
24283,0
24284,0
24285,0
24286,0
24287,0
24288,0
24289,0
24290,1
24291,0
24292,0
24293,0
24294,0
24295,1
24296,1
24297,0
24298,0
24299,1
24300,1
24301,0
24302,1
24303,1
24304,1
24305,1
24306,0
24307,1
24308,1
24309,1
24310,1
24311,1
24312,0
24313,1
24314,1
24315,1
24316,0
24317,0
24318,1
24319,0
24320,1
24321,0
24322,1
24323,0
24324,0
24325,1
24326,1
24327,0
24328,0
24329,0
24330,0
24331,1
24332,0
24333,1
24334,1
24335,1
24336,0
24337,1
24338,1
24339,1
24340,1
24341,1
24342,1
24343,1
24344,0
24345,1
24346,0
24347,0
24348,1
24349,1
24350,1
24351,1
24352,0
24353,1
24354,1
24355,0
24356,1
24357,0
24358,0
24359,0
24360,0
24361,1
24362,0
24363,1
24364,0
24365,1
24366,1
24367,1
24368,1
24369,0
24370,0
24371,0
24372,0
24373,0
24374,0
24375,1
24376,1
24377,1
24378,0
24379,0
24380,0
24381,1
24382,0
24383,1
24384,1
24385,0
24386,1
24387,1
24388,1
24389,1
24390,0
24391,1
24392,1
24393,1
24394,1
24395,1
24396,1
24397,0
24398,1
24399,1
24400,1
24401,1
24402,0
24403,1
24404,0
24405,0
24406,0
24407,0
24408,0
24409,0
24410,1
24411,0
24412,0
24413,0
24414,0
24415,1
24416,0
24417,0
24418,1
24419,0
24420,1
24421,1
24422,0
24423,0
24424,0
24425,0
24426,0
24427,1
24428,1
24429,1
24430,1
24431,0
24432,1
24433,1
24434,1
24435,0
24436,1
24437,1
24438,0
24439,0
24440,1
24441,0
24442,1
24443,1
24444,0
24445,0
24446,1
24447,1
24448,0
24449,0
24450,0
24451,0
24452,0
24453,0
24454,0
24455,0
24456,1
24457,0
24458,0
24459,0
24460,1
24461,1
24462,0
24463,1
24464,1
24465,0
24466,0
24467,0
24468,0
24469,1
24470,1
24471,1
24472,1
24473,0
24474,0
24475,0
24476,1
24477,0
24478,0
24479,1
24480,1
24481,1
24482,1
24483,0
24484,0
24485,1
24486,0
24487,0
24488,1
24489,0
24490,0
24491,0
24492,1
24493,0
24494,1
24495,1
24496,1
24497,0
24498,1
24499,0
24500,1
24501,1
24502,0
24503,0
24504,0
24505,1
24506,0
24507,1
24508,1
24509,1
24510,1
24511,1
24512,0
24513,0
24514,1
24515,0
24516,1
24517,0
24518,1
24519,0
24520,0
24521,0
24522,0
24523,0
24524,1
24525,0
24526,1
24527,1
24528,1
24529,1
24530,0
24531,1
24532,0
24533,1
24534,1
24535,1
24536,0
24537,0
24538,1
24539,0
24540,0
24541,0
24542,1
24543,1
24544,1
24545,1
24546,1
24547,0
24548,1
24549,0
24550,1
24551,0
24552,1
24553,0
24554,0
24555,1
24556,1
24557,1
24558,1
24559,0
24560,0
24561,0
24562,0
24563,1
24564,0
24565,1
24566,1
24567,1
24568,0
24569,1
24570,0
24571,0
24572,1
24573,1
24574,1
24575,0
24576,0
24577,1
24578,0
24579,0
24580,1
24581,0
24582,0
24583,1
24584,1
24585,1
24586,1
24587,1
24588,0
24589,0
24590,1
24591,1
24592,0
24593,0
24594,1
24595,1
24596,0
24597,0
24598,1
24599,1
24600,1
24601,0
24602,0
24603,1
24604,1
24605,0
24606,1
24607,1
24608,0
24609,1
24610,0
24611,0
24612,0
24613,1
24614,1
24615,0
24616,1
24617,0
24618,0
24619,1
24620,1
24621,0
24622,0
24623,1
24624,0
24625,1
24626,0
24627,0
24628,1
24629,0
24630,0
24631,0
24632,0
24633,1
24634,1
24635,0
24636,1
24637,1
24638,0
24639,0
24640,0
24641,1
24642,1
24643,0
24644,0
24645,0
24646,1
24647,1
24648,1
24649,1
24650,0
24651,0
24652,1
24653,1
24654,0
24655,0
24656,0
24657,1
24658,0
24659,0
24660,1
24661,1
24662,0
24663,0
24664,0
24665,0
24666,0
24667,0
24668,1
24669,0
24670,0
24671,0
24672,1
24673,0
24674,0
24675,1
24676,1
24677,0
24678,1
24679,0
24680,1
24681,1
24682,1
24683,1
24684,0
24685,1
24686,1
24687,0
24688,1
24689,0
24690,0
24691,0
24692,1
24693,0
24694,0
24695,0
24696,0
24697,0
24698,1
24699,0
24700,1
24701,1
24702,1
24703,1
24704,1
24705,0
24706,0
24707,1
24708,1
24709,1
24710,0
24711,0
24712,0
24713,1
24714,0
24715,0
24716,1
24717,0
24718,0
24719,0
24720,1
24721,0
24722,1
24723,1
24724,1
24725,1
24726,1
24727,1
24728,1
24729,1
24730,1
24731,0
24732,1
24733,1
24734,0
24735,1
24736,1
24737,0
24738,0
24739,1
24740,1
24741,1
24742,0
24743,1
24744,1
24745,1
24746,1
24747,1
24748,1
24749,1
24750,0
24751,1
24752,1
24753,0
24754,0
24755,1
24756,0
24757,1
24758,1
24759,0
24760,0
24761,0
24762,1
24763,0
24764,1
24765,0
24766,1
24767,0
24768,0
24769,1
24770,0
24771,1
24772,0
24773,0
24774,1
24775,1
24776,0
24777,0
24778,0
24779,1
24780,0
24781,0
24782,0
24783,0
24784,1
24785,0
24786,1
24787,1
24788,0
24789,1
24790,0
24791,0
24792,0
24793,1
24794,0
24795,1
24796,1
24797,0
24798,1
24799,0
24800,0
24801,0
24802,1
24803,0
24804,0
24805,0
24806,1
24807,1
24808,0
24809,0
24810,0
24811,1
24812,0
24813,1
24814,1
24815,1
24816,0
24817,0
24818,0
24819,1
24820,0
24821,1
24822,0
24823,1
24824,1
24825,0
24826,0
24827,1
24828,1
24829,0
24830,0
24831,0
24832,0
24833,0
24834,1
24835,1
24836,1
24837,1
24838,0
24839,1
24840,1
24841,0
24842,1
24843,0
24844,0
24845,0
24846,0
24847,0
24848,0
24849,0
24850,0
24851,1
24852,0
24853,0
24854,0
24855,1
24856,0
24857,1
24858,0
24859,1
24860,1
24861,1
24862,1
24863,1
24864,1
24865,0
24866,1
24867,1
24868,0
24869,0
24870,1
24871,0
24872,0
24873,1
24874,1
24875,1
24876,0
24877,0
24878,1
24879,0
24880,0
24881,1
24882,1
24883,0
24884,0
24885,1
24886,1
24887,1
24888,0
24889,1
24890,1
24891,0
24892,1
24893,0
24894,1
24895,0
24896,1
24897,0
24898,0
24899,0
24900,1
24901,0
24902,0
24903,0
24904,0
24905,0
24906,1
24907,1
24908,0
24909,1
24910,0
24911,1
24912,1
24913,1
24914,1
24915,1
24916,1
24917,0
24918,0
24919,1
24920,1
24921,0
24922,1
24923,1
24924,1
24925,1
24926,0
24927,0
24928,1
24929,1
24930,1
24931,0
24932,0
24933,1
24934,0
24935,1
24936,0
24937,1
24938,0
24939,1
24940,1
24941,1
24942,0
24943,1
24944,1
24945,0
24946,1
24947,1
24948,1
24949,0
24950,1
24951,1
24952,1
24953,1
24954,0
24955,0
24956,0
24957,0
24958,0
24959,0
24960,0
24961,1
24962,1
24963,1
24964,1
24965,0
24966,1
24967,1
24968,1
24969,1
24970,1
24971,1
24972,0
24973,0
24974,0
24975,1
24976,0
24977,0
24978,1
24979,0
24980,1
24981,1
24982,0
24983,1
24984,0
24985,0
24986,1
24987,0
24988,0
24989,1
24990,0
24991,1
24992,1
24993,0
24994,1
24995,0
24996,1
24997,1
24998,1
24999,1
25000,0
25001,1
25002,0
25003,1
25004,1
25005,0
25006,1
25007,1
25008,0
25009,1
25010,0
25011,1
25012,0
25013,1
25014,0
25015,0
25016,0
25017,1
25018,1
25019,0
25020,1
25021,1
25022,1
25023,0
25024,0
25025,1
25026,0
25027,1
25028,1
25029,1
25030,1
25031,0
25032,0
25033,1
25034,1
25035,1
25036,1
25037,1
25038,0
25039,1
25040,0
25041,1
25042,0
25043,1
25044,1
25045,0
25046,1
25047,1
25048,1
25049,0
25050,1
25051,0
25052,0
25053,1
25054,0
25055,0
25056,0
25057,1
25058,1
25059,0
25060,1
25061,0
25062,0
25063,0
25064,0
25065,1
25066,0
25067,0
25068,0
25069,1
25070,0
25071,1
25072,0
25073,1
25074,0
25075,1
25076,1
25077,0
25078,1
25079,1
25080,0
25081,0
25082,1
25083,0
25084,1
25085,0
25086,0
25087,0
25088,1
25089,0
25090,1
25091,1
25092,0
25093,1
25094,0
25095,0
25096,0
25097,0
25098,1
25099,0
25100,1
25101,1
25102,0
25103,1
25104,0
25105,1
25106,1
25107,1
25108,1
25109,0
25110,1
25111,0
25112,0
25113,0
25114,0
25115,1
25116,1
25117,1
25118,0
25119,0
25120,1
25121,0
25122,0
25123,1
25124,0
25125,0
25126,0
25127,1
25128,1
25129,1
25130,1
25131,0
25132,1
25133,0
25134,1
25135,1
25136,0
25137,1
25138,0
25139,0
25140,1
25141,0
25142,0
25143,1
25144,1
25145,1
25146,1
25147,1
25148,1
25149,0
25150,0
25151,0
25152,1
25153,1
25154,0
25155,1
25156,1
25157,0
25158,1
25159,0
25160,1
25161,1
25162,1
25163,1
25164,0
25165,1
25166,1
25167,1
25168,1
25169,0
25170,1
25171,0
25172,0
25173,1
25174,0
25175,0
25176,0
25177,0
25178,0
25179,1
25180,0
25181,0
25182,1
25183,0
25184,1
25185,0
25186,1
25187,0
25188,1
25189,1
25190,1
25191,0
25192,0
25193,0
25194,1
25195,1
25196,0
25197,0
25198,1
25199,1
25200,0
25201,1
25202,1
25203,1
25204,0
25205,0
25206,0
25207,1
25208,1
25209,0
25210,1
25211,1
25212,1
25213,0
25214,1
25215,0
25216,1
25217,1
25218,0
25219,1
25220,1
25221,0
25222,1
25223,0
25224,1
25225,0
25226,0
25227,0
25228,1
25229,0
25230,0
25231,0
25232,0
25233,1
25234,1
25235,0
25236,1
25237,0
25238,0
25239,0
25240,0
25241,1
25242,0
25243,1
25244,1
25245,0
25246,0
25247,1
25248,1
25249,0
25250,0
25251,1
25252,0
25253,1
25254,0
25255,1
25256,1
25257,1
25258,0
25259,0
25260,1
25261,0
25262,1
25263,0
25264,1
25265,1
25266,0
25267,1
25268,0
25269,1
25270,1
25271,0
25272,0
25273,1
25274,0
25275,0
25276,0
25277,0
25278,1
25279,1
25280,1
25281,1
25282,1
25283,0
25284,0
25285,1
25286,0
25287,1
25288,1
25289,1
25290,0
25291,0
25292,0
25293,0
25294,1
25295,0
25296,1
25297,0
25298,1
25299,0
25300,1
25301,0
25302,1
25303,0
25304,0
25305,1
25306,1
25307,0
25308,0
25309,0
25310,0
25311,0
25312,0
25313,1
25314,1
25315,0
25316,0
25317,0
25318,1
25319,0
25320,1
25321,1
25322,1
25323,1
25324,0
25325,0
25326,1
25327,0
25328,0
25329,1
25330,0
25331,0
25332,1
25333,1
25334,1
25335,1
25336,1
25337,1
25338,0
25339,0
25340,0
25341,0
25342,0
25343,0
25344,1
25345,1
25346,0
25347,1
25348,0
25349,0
25350,1
25351,1
25352,1
25353,0
25354,0
25355,1
25356,0
25357,0
25358,0
25359,0
25360,0
25361,1
25362,0
25363,0
25364,0
25365,1
25366,0
25367,1
25368,0
25369,1
25370,1
25371,0
25372,0
25373,0
25374,1
25375,0
25376,0
25377,1
25378,1
25379,0
25380,0
25381,0
25382,0
25383,1
25384,1
25385,1
25386,0
25387,0
25388,0
25389,0
25390,0
25391,0
25392,1
25393,0
25394,1
25395,1
25396,0
25397,1
25398,0
25399,0
25400,1
25401,0
25402,1
25403,0
25404,1
25405,0
25406,0
25407,0
25408,0
25409,1
25410,0
25411,1
25412,0
25413,1
25414,1
25415,0
25416,0
25417,1
25418,0
25419,0
25420,0
25421,0
25422,0
25423,1
25424,1
25425,1
25426,0
25427,1
25428,0
25429,1
25430,1
25431,0
25432,1
25433,1
25434,0
25435,0
25436,0
25437,1
25438,1
25439,0
25440,0
25441,0
25442,1
25443,1
25444,1
25445,0
25446,0
25447,1
25448,0
25449,1
25450,0
25451,1
25452,0
25453,0
25454,0
25455,0
25456,0
25457,0
25458,1
25459,0
25460,1
25461,0
25462,0
25463,0
25464,0
25465,0
25466,1
25467,1
25468,1
25469,1
25470,0
25471,1
25472,1
25473,0
25474,1
25475,0
25476,0
25477,1
25478,1
25479,1
25480,0
25481,0
25482,1
25483,0
25484,1
25485,0
25486,0
25487,1
25488,0
25489,0
25490,0
25491,1
25492,0
25493,1
25494,0
25495,1
25496,1
25497,0
25498,0
25499,0
25500,1
25501,0
25502,0
25503,1
25504,0
25505,0
25506,1
25507,0
25508,1
25509,0
25510,1
25511,0
25512,0
25513,0
25514,0
25515,0
25516,0
25517,0
25518,0
25519,1
25520,1
25521,0
25522,0
25523,1
25524,0
25525,1
25526,1
25527,0
25528,1
25529,0
25530,0
25531,0
25532,0
25533,0
25534,0
25535,1
25536,0
25537,0
25538,1
25539,1
25540,1
25541,1
25542,0
25543,0
25544,1
25545,0
25546,0
25547,1
25548,1
25549,1
25550,0
25551,1
25552,0
25553,1
25554,1
25555,1
25556,0
25557,0
25558,1
25559,0
25560,0
25561,1
25562,1
25563,1
25564,1
25565,1
25566,0
25567,0
25568,0
25569,0
25570,1
25571,0
25572,1
25573,0
25574,1
25575,1
25576,0
25577,0
25578,1
25579,0
25580,1
25581,1
25582,1
25583,0
25584,1
25585,0
25586,0
25587,0
25588,1
25589,0
25590,1
25591,1
25592,0
25593,0
25594,1
25595,1
25596,0
25597,0
25598,0
25599,0
25600,0
25601,1
25602,1
25603,0
25604,0
25605,1
25606,1
25607,1
25608,0
25609,0
25610,1
25611,0
25612,0
25613,0
25614,0
25615,0
25616,0
25617,0
25618,0
25619,0
25620,0
25621,0
25622,1
25623,0
25624,1
25625,1
25626,0
25627,0
25628,1
25629,0
25630,1
25631,1
25632,0
25633,1
25634,0
25635,1
25636,1
25637,0
25638,0
25639,1
25640,1
25641,1
25642,0
25643,0
25644,0
25645,1
25646,0
25647,0
25648,1
25649,1
25650,0
25651,1
25652,0
25653,0
25654,0
25655,0
25656,1
25657,0
25658,0
25659,0
25660,0
25661,0
25662,1
25663,1
25664,0
25665,1
25666,1
25667,1
25668,0
25669,0
25670,1
25671,0
25672,1
25673,0
25674,1
25675,0
25676,1
25677,0
25678,0
25679,1
25680,0
25681,1
25682,0
25683,0
25684,0
25685,1
25686,1
25687,1
25688,0
25689,1
25690,0
25691,1
25692,1
25693,1
25694,1
25695,0
25696,1
25697,1
25698,1
25699,1
25700,1
25701,1
25702,1
25703,1
25704,0
25705,0
25706,1
25707,1
25708,0
25709,0
25710,1
25711,1
25712,0
25713,0
25714,0
25715,1
25716,0
25717,0
25718,0
25719,1
25720,1
25721,1
25722,0
25723,1
25724,1
25725,0
25726,1
25727,1
25728,0
25729,1
25730,1
25731,0
25732,0
25733,1
25734,0
25735,0
25736,1
25737,1
25738,1
25739,0
25740,0
25741,1
25742,0
25743,1
25744,0
25745,0
25746,0
25747,1
25748,1
25749,1
25750,1
25751,1
25752,1
25753,1
25754,0
25755,1
25756,1
25757,1
25758,1
25759,0
25760,1
25761,0
25762,1
25763,0
25764,1
25765,0
25766,1
25767,0
25768,1
25769,0
25770,1
25771,1
25772,1
25773,1
25774,0
25775,0
25776,1
25777,1
25778,0
25779,1
25780,0
25781,1
25782,0
25783,0
25784,1
25785,0
25786,1
25787,1
25788,0
25789,0
25790,0
25791,1
25792,1
25793,1
25794,1
25795,0
25796,1
25797,0
25798,0
25799,0
25800,1
25801,1
25802,0
25803,0
25804,1
25805,0
25806,1
25807,1
25808,1
25809,0
25810,1
25811,0
25812,1
25813,0
25814,1
25815,0
25816,0
25817,0
25818,0
25819,0
25820,1
25821,0
25822,1
25823,0
25824,0
25825,1
25826,0
25827,0
25828,1
25829,0
25830,0
25831,0
25832,0
25833,0
25834,1
25835,0
25836,1
25837,1
25838,1
25839,0
25840,1
25841,1
25842,1
25843,0
25844,1
25845,0
25846,0
25847,1
25848,1
25849,1
25850,0
25851,1
25852,1
25853,0
25854,1
25855,0
25856,1
25857,1
25858,1
25859,0
25860,1
25861,0
25862,1
25863,1
25864,0
25865,0
25866,1
25867,1
25868,0
25869,0
25870,0
25871,0
25872,0
25873,1
25874,1
25875,1
25876,1
25877,0
25878,1
25879,1
25880,0
25881,0
25882,0
25883,1
25884,0
25885,0
25886,1
25887,0
25888,1
25889,0
25890,0
25891,0
25892,1
25893,0
25894,0
25895,1
25896,0
25897,0
25898,1
25899,0
25900,0
25901,1
25902,0
25903,0
25904,1
25905,0
25906,1
25907,1
25908,1
25909,0
25910,0
25911,0
25912,1
25913,1
25914,0
25915,0
25916,1
25917,1
25918,0
25919,0
25920,0
25921,1
25922,0
25923,1
25924,1
25925,1
25926,1
25927,0
25928,1
25929,1
25930,0
25931,1
25932,0
25933,0
25934,0
25935,1
25936,0
25937,0
25938,1
25939,0
25940,1
25941,0
25942,1
25943,0
25944,1
25945,0
25946,0
25947,0
25948,1
25949,1
25950,0
25951,1
25952,0
25953,0
25954,0
25955,0
25956,0
25957,0
25958,0
25959,1
25960,0
25961,0
25962,0
25963,0
25964,0
25965,0
25966,0
25967,1
25968,0
25969,0
25970,0
25971,0
25972,0
25973,1
25974,0
25975,0
25976,1
25977,0
25978,1
25979,0
25980,0
25981,1
25982,0
25983,1
25984,1
25985,1
25986,1
25987,1
25988,0
25989,1
25990,0
25991,0
25992,0
25993,0
25994,0
25995,1
25996,0
25997,1
25998,1
25999,0
